Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
219.8005401,25.47888452,0.632639488,0.203436637,4.069630602,0.777455467,1,0,0,1
250.92707,50.34890846,0.797039602,0.353364696,6.013814784,0.050416774,1,0,0,1
283.5576481,45.19084205,0.825567827,0.300111414,4.173485215,0.839820352,1,0,0,1
169.122852,53.00722217,0.945203618,0.160274995,6.128985798,0.293353421,1,0,0,0
228.8205461,49.42414749,0.960105645,0.416876478,5.69090267,0.614485778,1,0,0,1
237.1793136,33.87724444,0.902533708,0.13266691,6.310717677,0.6337116,1,0,0,0
239.0192074,25.56852051,0.891511222,0.229412165,5.662639973,0.127369473,1,0,0,1
168.9406706,53.47020688,0.96970171,0.284267932,5.247427792,0.103434115,1,0,0,0
210.3040825,50.512872,0.911928354,0.147287449,4.000076797,0.322726573,1,0,0,0
233.1535022,30.18761117,0.636839502,0.426110532,6.236010972,0.565744951,1,0,0,1
227.1691992,27.97697349,0.819549121,0.251991632,5.517838202,0.225727724,1,0,0,1
208.4849619,41.80165821,0.655206195,0.132415444,6.074307166,0.444103557,1,0,0,1
229.780765,55.57664851,0.99822756,0.33308578,6.031184553,0.476461271,1,0,0,1
197.7456142,42.11625214,0.943822559,0.336920548,5.736634432,0.632396257,1,0,0,0
169.2488793,45.24723779,0.877368851,0.380244599,5.883680277,0.425937709,1,0,0,1
299.2026248,28.23751533,0.912139145,0.369480693,5.918747077,0.443033706,1,0,0,1
242.5658917,54.74857657,0.678498287,0.150219916,6.408699869,0.28226247,1,0,0,1
194.7113476,34.72458071,0.908604825,0.360760346,6.081042959,0.585587684,1,0,0,0
231.6517331,33.18092772,0.855109657,0.428027001,4.1039474,0.271786516,1,0,0,0
209.8750192,45.95082876,0.861179863,0.161567804,6.442579191,0.583130219,1,0,0,1
259.5332577,37.76878646,0.856386211,0.286472637,4.474840341,0.770447221,1,0,0,1
200.5954255,57.95518985,0.811885586,0.392955379,6.31026929,0.766527316,1,0,0,0
255.3161181,36.59732766,0.870265161,0.258374891,5.890634479,0.307238962,1,0,0,1
205.5036786,44.2665122,0.916005937,0.227193021,5.449327915,0.377839214,1,0,0,0
159.3055145,36.87568436,0.802372662,0.164769203,5.645255545,0.106337297,1,0,0,0
167.1209954,57.9366891,0.949062029,0.280834639,6.464513302,0.387274411,1,0,0,1
248.9535409,40.47116973,0.859293388,0.124578516,6.034308359,0.730492478,1,0,0,1
170.3033152,31.91737272,0.672207291,0.204988234,5.313146047,0.401461779,1,0,0,1
200.7126614,29.43884079,0.75669698,0.165064326,5.835914191,0.698198431,1,0,0,0
182.2374797,26.46874257,0.745458144,0.139437692,4.291194624,0.803011882,1,0,0,1
231.041834,27.77480996,0.826340224,0.463207418,4.990781564,0.87876925,1,0,0,1
233.7528473,55.44782415,0.748618605,0.345760003,5.30915854,0.755133617,1,0,0,1
237.9935877,53.99535348,0.632074703,0.290735551,5.575232817,0.359794094,1,0,0,1
196.0458423,31.83190076,0.871396468,0.229239881,6.469373848,0.177153523,1,0,0,1
258.3099096,26.40999316,0.76216913,0.30651332,5.451613065,0.010493641,1,0,0,0
284.2597933,30.21992891,0.914370111,0.347172624,4.854618214,0.086132139,1,0,0,1
272.1580169,34.81171634,0.652871863,0.275942256,5.609891449,0.116458931,1,0,0,0
169.064436,31.62492761,0.783732576,0.40085148,6.263847095,0.048362711,1,0,0,1
273.0731377,53.92192838,0.835200185,0.241241156,5.999458411,0.21817433,1,0,0,1
290.3067242,41.31407024,0.77815461,0.105826862,4.618499368,0.541113825,1,0,0,0
240.7634278,32.71706738,0.850260316,0.32864306,4.462095995,0.824853768,1,0,0,1
268.1613282,34.91774241,0.934894887,0.317199253,4.934520272,0.441833705,1,0,0,0
174.5050138,31.45606679,0.68091758,0.254682823,4.127875514,0.854805779,1,0,0,0
292.8622959,55.92476549,0.708247998,0.177665148,5.186087234,0.062041417,1,0,0,0
160.6733518,45.08530474,0.82640737,0.451213405,5.394684189,0.113540642,1,0,0,0
287.6314514,52.22339356,0.928935645,0.461105515,5.312249967,0.045585158,1,0,0,1
291.8956335,54.47578818,0.718644993,0.130875012,4.424717683,0.796484389,1,0,0,0
263.5137135,48.81953566,0.666429941,0.123642328,5.726815788,0.948980667,1,0,0,0
171.3834833,38.37488162,0.821892721,0.130703225,4.010468609,0.055415888,1,0,0,0
199.6719734,51.80900512,0.765471472,0.361189169,5.449047743,0.177082255,1,0,0,1
164.7636284,58.48521519,0.83974389,0.391462514,4.788409358,0.490408519,1,0,0,1
175.4256138,26.7841207,0.847011646,0.183113368,5.469242546,0.475089873,1,0,0,0
288.3651425,27.54572317,0.712240325,0.239975141,5.956064531,0.324922794,1,0,0,0
253.0943344,58.65655325,0.892097334,0.295948191,5.576793611,0.978220669,1,0,0,0
177.1337852,52.97052899,0.733677086,0.392348138,5.050027511,0.372120215,1,0,0,0
228.2826492,27.37906549,0.672490224,0.482878785,6.225345134,0.415818568,1,0,0,0
232.2882623,39.09588197,0.80784467,0.498610524,4.338043284,0.768920045,1,0,0,1
299.1122482,25.38774934,0.892069381,0.328715726,5.08513044,0.991532776,1,0,0,0
181.2473085,37.44037681,0.867687612,0.293521016,5.045973833,0.938664813,1,0,0,1
202.4781576,33.53306782,0.862361325,0.179525624,4.787526268,0.210107193,1,0,0,1
261.3407088,25.88196832,0.741932742,0.412085059,5.409732303,0.330561002,1,0,0,1
261.7105092,39.43410712,0.678302243,0.305270033,4.326261399,0.133182126,1,0,0,0
189.1999527,39.66848155,0.839719715,0.305483142,4.720461315,0.415514063,1,0,0,1
286.2022634,33.49023931,0.636523521,0.227475842,4.261689926,0.174409267,1,0,0,0
220.7474236,28.19976971,0.850272765,0.320212672,5.018413811,0.253612771,1,0,0,0
246.3129761,34.64377985,0.79780845,0.148678123,5.470234094,0.596945223,1,0,0,1
271.5241635,40.03856772,0.899943973,0.465216587,5.430307409,0.164620513,1,0,0,0
177.1757776,52.67418857,0.753893031,0.274398072,5.485123664,0.426499747,1,0,0,0
242.313117,27.8551224,0.635115295,0.168731784,5.295193745,0.578977647,1,0,0,1
152.1913496,37.61314223,0.841935772,0.254980518,6.158699737,0.79865578,1,0,0,0
289.9129409,25.70482471,0.661513482,0.454468518,5.146296406,0.80771782,1,0,0,1
282.8870993,53.56276648,0.607578161,0.394367181,4.520998934,0.879752402,1,0,0,0
157.3831372,33.08782985,0.958954287,0.202476606,4.551627649,0.024617984,1,0,0,0
181.4183654,39.56919732,0.74262853,0.464690351,4.100722364,0.312598025,1,0,0,0
211.602395,32.33915971,0.990624409,0.358241031,6.336359702,0.373947135,1,0,0,1
282.9432325,30.29799099,0.660754469,0.23142326,4.136165118,0.671708859,1,0,0,0
259.3964701,45.12712007,0.682727157,0.301782377,4.780474341,0.206581016,1,0,0,1
196.9899715,47.26239471,0.75931222,0.102725879,5.308517963,0.78338722,1,0,0,1
286.3879042,37.9581265,0.90051157,0.458798116,6.115310526,0.657716147,1,0,0,0
246.235285,25.89494297,0.915188053,0.461299242,4.668538196,0.248539821,1,0,0,0
197.5413933,53.30892132,0.95019546,0.220986527,6.146745303,0.785083657,1,0,0,0
191.0547687,56.913652,0.639003077,0.441331687,4.820400181,0.500579317,1,0,0,0
246.8587565,42.86996431,0.647981177,0.224825618,6.005990076,0.005139628,1,0,0,1
216.8114282,27.94893821,0.873061042,0.194249141,6.35893536,0.945749702,1,0,0,0
196.9379322,55.04772591,0.652674761,0.382016363,5.854944324,0.646837229,1,0,0,1
243.7469623,47.34227021,0.722858259,0.443871834,6.398680457,0.84909802,1,0,0,1
207.5095712,30.8897506,0.934576877,0.319563853,4.472989481,0.577827972,1,0,0,1
196.1811188,41.70200278,0.917225211,0.492496639,6.331222309,0.105401377,1,0,0,0
275.8280793,48.48545432,0.878809666,0.245193136,6.19819889,0.139246845,1,0,0,1
241.8012795,35.72053489,0.730443141,0.128366384,4.874490155,0.631375978,1,0,0,1
190.5838885,33.70771261,0.976823288,0.219308982,5.938763242,0.582628646,1,0,0,1
299.3211229,56.90301541,0.688606909,0.122464804,4.639097735,0.344091618,1,0,0,1
228.0815756,40.42327092,0.951965851,0.302208317,5.269394596,0.063129909,1,0,0,1
209.5132585,41.59021931,0.780506646,0.447669943,5.325156138,0.422192234,1,0,0,1
267.7595882,31.8499424,0.928101328,0.359498846,5.047424434,0.27686997,1,0,0,0
156.9094596,57.57884262,0.864319412,0.398545154,4.778929349,0.43526228,1,0,0,0
288.1037101,37.0755894,0.621893083,0.181696843,5.046737858,0.105405286,1,0,0,0
233.0735161,42.95427724,0.712557193,0.428891245,5.88212164,0.06760475,1,0,0,0
258.6043783,57.50827862,0.772214328,0.147656269,5.280982052,0.073003593,1,0,0,1
261.6042871,49.88503367,0.693799791,0.399751607,6.294602208,0.232728349,1,0,0,1
158.0745787,31.64563652,0.615583139,0.256724358,6.006004461,0.739091422,1,0,0,0
252.9770915,53.52752352,0.950980851,0.409273401,5.678969357,0.778046307,1,0,0,1
219.11004,59.60941895,0.79329283,0.494758378,5.886423403,0.782500144,1,0,0,1
282.975379,38.9524873,0.945168957,0.206830003,5.336652308,0.006982262,1,0,0,0
210.5221454,33.21640476,0.927547708,0.234932244,6.068809235,0.991889196,1,0,0,1
292.7095293,29.79573185,0.81503385,0.173968119,5.070387933,0.291361073,1,0,0,0
212.6092173,38.19034081,0.95036197,0.4621196,5.232392429,0.537041315,1,0,0,0
275.9996641,36.87629925,0.883559645,0.49751359,4.786572272,0.164286843,1,0,0,0
267.4742146,29.28742517,0.853962664,0.149538411,4.176339094,0.760885978,1,0,0,0
156.4109409,55.26283241,0.647464246,0.168750605,5.191316177,0.859645345,1,0,0,0
175.3215009,54.88800088,0.605291525,0.304712183,5.923606449,0.50246565,1,0,0,1
152.1571854,53.10434555,0.992317522,0.342370478,5.259270968,0.377053931,1,0,0,1
208.9981006,44.05943636,0.663951905,0.376498666,4.418916348,0.447201032,1,0,0,0
274.4731897,47.9153872,0.764481627,0.365345014,4.29555603,0.087446502,1,0,0,1
206.6044765,39.47307856,0.615924576,0.20959524,6.389123668,0.969615939,1,0,0,1
260.2062855,49.48587866,0.941170554,0.146329233,5.764890592,0.763515844,1,0,0,1
166.3023809,59.34401521,0.7526466,0.410093816,4.856477707,0.628566401,1,0,0,0
244.9894802,40.75988693,0.812443799,0.398287067,6.064852298,0.808268211,1,0,0,0
160.3555405,36.71761647,0.72548125,0.354258129,4.889894434,0.824806948,1,0,0,0
253.3215755,44.31777264,0.696735278,0.270399008,6.419357062,0.299897593,1,0,0,0
246.4192606,46.03309196,0.878431945,0.245000794,6.05999413,0.193160008,1,0,0,0
220.6962412,41.5380405,0.751289806,0.306917393,5.032768494,0.683870125,1,0,0,0
153.8022906,49.15164109,0.726440525,0.122296341,5.524531904,0.087071206,1,0,0,0
180.3224099,44.09216192,0.682822833,0.317589245,4.578997562,0.006047043,1,0,0,0
222.5790328,29.31366103,0.723071636,0.470423824,4.404236383,0.581564204,1,0,0,1
257.2043513,33.40768016,0.777508536,0.212947168,4.20238434,0.195458,1,0,0,0
174.9344043,57.07712029,0.73113528,0.248832902,5.899559146,0.003837146,1,0,0,0
225.3012297,45.40947382,0.831586128,0.121804771,4.785109517,0.465036334,1,0,0,0
184.0467809,51.03668156,0.967683212,0.269508048,4.8553315,0.624240737,1,0,0,1
274.4077725,31.66179413,0.966888237,0.321423413,4.748080011,0.811806718,1,0,0,1
201.2773563,40.1793016,0.93938871,0.245302141,5.984837834,0.601384071,1,0,0,0
200.8830448,44.0608407,0.616427269,0.39793003,5.114888863,0.401876271,1,0,0,0
251.0634345,40.7622635,0.89958526,0.242792972,5.586860353,0.661703846,1,0,0,1
182.8689097,28.94951155,0.838573582,0.293875807,4.067169135,0.21603144,1,0,0,1
295.0906786,50.02937569,0.982853933,0.270842018,5.187750852,0.962102104,1,0,0,1
230.3451751,46.64017796,0.872268949,0.366692612,5.277426858,0.000943415,1,0,0,1
155.8897577,59.20493381,0.696941478,0.365324284,6.097749247,0.738168271,1,0,0,1
278.5446622,57.85501224,0.796944921,0.38034628,6.138877809,0.57356328,1,0,0,1
201.2461669,47.69625949,0.627376284,0.458958927,4.298452528,0.842106863,1,0,0,1
242.1199764,36.40386044,0.676694487,0.322198912,5.459798223,0.869649685,1,0,0,1
163.2201646,52.1879453,0.939019053,0.172727061,5.075866331,0.739867827,1,0,0,1
268.3534267,29.16872876,0.656218851,0.214589495,5.295192913,0.322067535,1,0,0,1
233.9616992,55.02772199,0.866770979,0.274158529,6.382800286,0.69619245,1,0,0,1
178.9305853,28.24501838,0.81288915,0.428656628,4.253449606,0.302775128,1,0,0,0
229.8706362,44.75458057,0.840233279,0.166502132,4.949343512,0.898355275,1,0,0,1
237.402922,29.34375787,0.648565962,0.388452943,4.459461663,0.666685652,1,0,0,0
243.5069349,46.08642097,0.795914347,0.311462642,4.836106318,0.728012258,1,0,0,0
271.9721483,34.01176417,0.909767798,0.254221426,5.266714477,0.437716825,1,0,0,1
191.5131198,44.53599144,0.738800934,0.473147076,6.306612849,0.287879678,1,0,0,0
258.7044381,54.27454588,0.944995849,0.226398857,6.130530978,0.012003027,1,0,0,1
232.9222314,50.92322534,0.794007195,0.134161212,6.431153475,0.179599781,1,0,0,1
192.2025933,41.01513663,0.790154342,0.413200093,5.875383074,0.83747252,1,0,0,1
185.9729928,31.8235395,0.801964581,0.407498853,4.154866296,0.466253282,1,0,0,1
268.7903434,39.08074645,0.769981408,0.253153259,5.797689051,0.437899887,1,0,0,0
276.5990208,34.18429318,0.768685047,0.115969013,5.122696285,0.346196887,1,0,0,1
248.0680127,37.25695384,0.846887833,0.453923179,4.578394106,0.766595945,1,0,0,0
294.9411447,58.95260598,0.94602844,0.34031686,5.752164243,0.848181498,1,0,0,1
252.776177,35.15154099,0.680585568,0.206083415,4.424398004,0.924641791,1,0,0,1
158.4336442,41.99720044,0.96512032,0.344145203,5.366017686,0.31738885,1,0,0,0
183.0478648,43.03568158,0.640946834,0.400708315,6.265583799,0.963685189,1,0,0,1
206.5479251,46.11245717,0.631886029,0.373245714,6.331416772,0.345858858,1,0,0,1
155.282276,51.11628735,0.920815308,0.164237478,5.343351242,0.899248918,1,0,0,0
243.5257967,29.59507902,0.723876684,0.180717979,6.272066244,0.402373051,1,0,0,1
194.7010286,46.89173211,0.66194303,0.249199934,4.522592594,0.616621978,1,0,0,1
156.0500778,36.41595889,0.787422798,0.159183334,6.461636194,0.206005679,1,0,0,1
292.8143477,36.96530191,0.994321464,0.435443555,6.021426335,0.034431309,1,0,0,1
216.8738325,53.58293351,0.954095552,0.134682627,5.345907755,0.634556468,1,0,0,1
243.1779483,29.22613226,0.990786219,0.174772572,5.113185062,0.676617234,1,0,0,0
204.5105898,57.83634104,0.710226711,0.232869009,5.752021045,0.923664838,1,0,0,1
299.6277197,26.13578769,0.694235291,0.224122846,4.997815251,0.282765457,1,0,0,1
195.6735637,59.40314078,0.857110965,0.387070463,6.441544093,0.239014535,1,0,0,1
244.3309345,47.41332613,0.940201691,0.396347707,5.356433317,0.326220507,1,0,0,0
263.4288351,38.78142995,0.843284551,0.2778294,5.855924843,0.924309567,1,0,0,1
184.5579959,35.1235366,0.747741652,0.365497096,4.295595981,0.057391844,1,0,0,0
237.4960872,55.95201998,0.660697165,0.339123205,5.661848012,0.077482974,1,0,0,1
192.3470751,45.48538899,0.702565211,0.47359119,4.327646577,0.038400877,1,0,0,1
205.2375161,59.26611443,0.768294625,0.300778162,6.274825395,0.359719862,1,0,0,1
230.4233079,50.10769636,0.777425338,0.47555079,4.73736456,0.96670614,1,0,0,1
254.5749381,27.91280732,0.945183849,0.292223976,4.171884766,0.030415881,1,0,0,0
259.0315359,55.5904785,0.688285034,0.163379215,4.155512729,0.971845301,1,0,0,0
226.8922866,35.1806899,0.787762737,0.443143113,4.762257811,0.1756721,1,0,0,1
226.9784838,50.0383356,0.989304353,0.180562524,4.023858383,0.332729477,1,0,0,0
290.9886559,37.00593494,0.99524963,0.294092182,4.447909796,0.450236287,1,0,0,0
188.2123061,37.3159692,0.882246122,0.308620394,4.311618573,0.281825003,1,0,0,0
177.6452095,26.37766579,0.608738685,0.409794241,4.336083568,0.414408398,1,0,0,0
290.37392,40.99708807,0.716102042,0.324774101,4.279836445,0.893304494,1,0,0,1
214.9259882,43.74398656,0.790793357,0.255683447,6.218561338,0.785189884,1,0,0,0
223.1109455,58.08800774,0.622894677,0.472399448,4.126268481,0.278694316,1,0,0,1
293.830781,29.99850066,0.83193183,0.213020107,4.697520726,0.709001511,1,0,0,1
238.144048,53.72071263,0.756906817,0.279020742,5.825004303,0.510460131,1,0,0,0
188.8188613,36.07599958,0.634786808,0.221287914,6.416396099,0.392909336,1,0,0,0
188.8066421,37.15172586,0.917672938,0.35008645,6.34409945,0.091325734,1,0,0,1
174.2171529,58.6261206,0.815016058,0.105678654,4.644079997,0.688338412,1,0,0,0
262.3047718,32.45997418,0.946870942,0.482337259,4.591788265,0.405645259,1,0,0,0
175.3742841,59.21097971,0.941326875,0.299333211,5.508113557,0.271664191,1,0,0,0
165.5634515,35.33977127,0.636223787,0.3672013,4.333317041,0.772152028,1,0,0,1
175.5693767,38.45805348,0.73878358,0.272722838,5.954449565,0.335843487,1,0,0,1
227.0799789,52.88257042,0.73519262,0.38219601,4.468761143,0.504502924,1,0,0,0
189.1273869,25.31804622,0.859319011,0.304437529,5.113794536,0.079605077,1,0,0,1
256.0434478,47.90212609,0.949007981,0.197659024,5.125274647,0.718014178,1,0,0,0
205.8065352,28.2357331,0.783160118,0.257791756,6.167650456,0.124421887,1,0,0,1
239.939589,44.26229476,0.805582179,0.376049247,6.093623988,0.443439103,1,0,0,1
198.1495568,43.41329046,0.875107683,0.209389806,5.841182937,0.106411763,1,0,0,1
273.2628625,29.86391472,0.898919023,0.119165547,6.371300819,0.192257919,1,0,0,1
196.4204324,59.12164955,0.764445367,0.277885111,5.441362475,0.786331655,1,0,0,1
210.7662082,25.09478524,0.939978598,0.252356145,5.240106815,0.064094711,1,0,0,1
239.4213974,50.8853412,0.684387956,0.436648803,4.075884514,0.417391624,1,0,0,1
196.4503306,57.823903,0.870857987,0.147608522,4.172319695,0.347822347,1,0,0,0
243.0352273,44.06803798,0.650257397,0.215891194,4.596879428,0.760328221,1,0,0,1
258.3617077,25.25871655,0.803654165,0.155727793,6.165567576,0.954666357,1,0,0,1
270.0206374,33.45806223,0.627214926,0.226761655,4.666986374,0.43223106,1,0,0,1
163.7231278,51.13111216,0.605038561,0.357794025,4.457161317,0.060905543,1,0,0,0
255.2347898,25.34396434,0.763673035,0.231751708,5.733443846,0.444183948,1,0,0,1
170.5579204,55.17739982,0.926436941,0.493562546,6.274359217,0.987368472,1,0,0,0
183.7741536,48.18112697,0.843872763,0.466039382,4.390905354,0.431210485,1,0,0,1
235.3946901,25.07267812,0.70428351,0.307311888,5.805540247,0.569304984,1,0,0,0
244.7583627,43.15617465,0.620466203,0.193143423,5.230004324,0.929649608,1,0,0,1
168.6920079,47.83665844,0.621087907,0.278468175,5.384948718,0.927745733,1,0,0,0
280.1553147,49.7667205,0.642485531,0.410350902,6.01989332,0.628406958,1,0,0,1
215.7973528,26.35649274,0.799819334,0.405910497,4.663893995,0.52870732,1,0,0,1
155.1565288,47.36370577,0.632578885,0.274005838,4.731637744,0.26511325,1,0,0,1
214.8015838,59.96673243,0.688130957,0.14128666,5.462587922,0.877127562,1,0,0,1
229.2283893,41.35413486,0.642684728,0.359822403,6.16999898,0.742298757,1,0,0,0
246.4656529,36.05101909,0.84860749,0.187944783,5.112098398,0.26004804,1,0,0,0
207.7587084,58.00439744,0.844150424,0.433989514,5.775878752,0.572171962,1,0,0,0
289.8522212,55.03723768,0.66824045,0.274703127,5.160001071,0.279130471,1,0,0,1
289.6008383,25.86255416,0.878675595,0.390130556,6.090946444,0.347782403,1,0,0,0
153.2468342,28.21221623,0.872381317,0.451729785,5.285567528,0.650187166,1,0,0,0
297.3723871,56.91364993,0.775652264,0.115979189,4.905733725,0.064238576,1,0,0,1
238.90441,53.87623617,0.943332173,0.28544883,5.960678248,0.641086104,1,0,0,0
196.7479375,43.38613926,0.626422123,0.489027294,4.900149755,0.661810729,1,0,0,1
272.5335434,51.23409475,0.879813703,0.222772429,4.142735845,0.125251231,1,0,0,0
248.3264958,26.39289946,0.839072934,0.447878354,6.227080371,0.9830647,1,0,0,1
224.0968724,55.42733053,0.894730582,0.300416095,5.431901332,0.838839337,1,0,0,1
281.5680701,33.51129931,0.820228254,0.17699726,4.25469691,0.631049393,1,0,0,0
153.7476123,50.22537892,0.805609348,0.342301492,5.579700398,0.546476361,1,0,0,0
163.7029864,51.48262923,0.832974031,0.174636039,4.470580499,0.40114797,1,0,0,1
292.1694099,38.8806701,0.649948031,0.310178051,4.273727431,0.819495685,1,0,0,0
199.0108336,37.23650396,0.838538599,0.209685156,4.066520915,0.260403109,1,0,0,0
275.7599457,50.04672509,0.874776574,0.457245497,5.723542835,0.126110142,1,0,0,0
169.478552,48.66685112,0.943440043,0.485093034,5.570867794,0.343300969,1,0,0,1
199.2855949,46.07897058,0.72892993,0.410757499,4.17697859,0.834458253,1,0,0,1
158.4320858,51.16322229,0.940341103,0.214454017,5.601118185,0.431989372,1,0,0,0
154.9517904,58.38778634,0.683967218,0.41557081,5.936430208,0.235383262,1,0,0,1
224.1556217,57.01922325,0.684685749,0.157696008,5.89744208,0.222282767,1,0,0,1
181.2159052,51.38020618,0.70135176,0.458030624,5.43482284,0.59368462,1,0,0,1
263.2241188,35.83119018,0.779188663,0.262188671,6.46022366,0.98393094,1,0,0,1
285.9206304,26.94058325,0.933213706,0.283121973,4.647404013,0.895815732,1,0,0,0
165.5212595,47.97969458,0.962794207,0.167499775,6.4208174,0.68397513,1,0,0,1
178.5341896,43.23100239,0.787623898,0.128414969,6.045769544,0.143867966,1,0,0,1
165.6990661,39.80302403,0.918231351,0.156553422,4.325801083,0.73364284,1,0,0,0
276.0028248,44.07437973,0.634713182,0.194739788,4.412335067,0.655820767,1,0,0,1
230.5913511,48.69934922,0.873068461,0.351493606,4.665253421,0.172197479,1,0,0,1
214.6475593,42.86820915,0.656236767,0.269913337,4.854372106,0.691777639,1,0,0,1
251.1440361,59.29844066,0.994240294,0.374671445,4.60903698,0.275024773,1,0,0,1
183.541893,54.99839289,0.92684284,0.279338588,5.223097154,0.437765055,1,0,0,1
196.5556334,51.67453672,0.974470626,0.476300344,4.436953212,0.239332287,1,0,0,0
243.617013,41.59266924,0.950274051,0.208572346,4.009256017,0.721054661,1,0,0,1
188.5728527,50.17858545,0.611248603,0.250128538,5.566883371,0.095559104,1,0,0,0
284.7219667,57.73986886,0.991921414,0.447421132,4.434902219,0.0169128,1,0,0,1
286.4346641,34.43705031,0.927870801,0.49974012,4.528578145,0.413706032,1,0,0,1
251.8331006,33.28791549,0.633585025,0.408008491,5.575437712,0.977438184,1,0,0,0
294.6529851,30.73051353,0.71976925,0.140061999,4.679293997,0.203755486,1,0,0,0
189.0992482,28.2384994,0.759772912,0.26757169,5.286404476,0.166538514,1,0,0,0
297.9265196,53.72971532,0.712590921,0.128027478,4.141563893,0.727477078,1,0,0,1
267.975857,33.52978742,0.722357925,0.293253858,4.157957742,0.731872737,1,0,0,1
176.0945559,37.64256206,0.854920863,0.128278643,4.903850469,0.299874268,1,0,0,0
155.1604813,47.22254055,0.94357294,0.237907907,4.975738868,0.886595442,1,0,0,0
211.6413829,46.15065469,0.852007472,0.266953177,4.360780109,0.028801181,1,0,0,1
246.5579709,34.70005232,0.779870791,0.238105821,4.431891891,0.506044692,1,0,0,1
174.3766598,58.59110025,0.94063256,0.445515849,5.016934371,0.019099199,1,0,0,0
253.4686871,58.09232012,0.852848049,0.27411709,5.312884735,0.00746314,1,0,0,1
213.4029929,50.13238564,0.777077481,0.392887683,4.582547411,0.382903014,1,0,0,0
176.6826088,37.3102039,0.776072132,0.127723109,5.445545953,0.258300429,1,0,0,0
280.051741,48.42439021,0.779234195,0.295160078,4.51064117,0.911727848,1,0,0,1
255.312385,42.75864178,0.776601569,0.152269052,4.727498474,0.8008181,1,0,0,1
217.6695105,50.15447431,0.8344942,0.29694682,4.480789432,0.217724899,1,0,0,0
187.5510401,54.1103621,0.785279775,0.294731285,6.337232616,0.542940445,1,0,0,1
169.4070925,38.15374267,0.639658445,0.349181618,5.117185488,0.30239574,1,0,0,0
157.6203885,41.3905207,0.941251269,0.473432182,6.331505519,0.51727217,1,0,0,0
162.6319517,59.46015637,0.866562922,0.214161627,5.464520986,0.42984467,1,0,0,0
195.9663505,58.67745185,0.98579529,0.215774547,5.199062742,0.673419729,1,0,0,0
242.174919,56.23641829,0.631450684,0.232365906,4.620718699,0.220699075,1,0,0,1
229.9962544,59.85977772,0.920214442,0.438256837,5.588162468,0.411127278,1,0,0,0
185.1487598,25.6878019,0.951757223,0.486243933,4.853925968,0.268856913,1,0,0,1
299.6966183,55.03486238,0.763175127,0.492104483,5.625283059,0.616290748,1,0,0,1
156.7290836,46.78914467,0.723567089,0.247490062,5.924328546,0.115760046,1,0,0,0
276.6278844,29.87558185,0.808092784,0.114845328,4.201674419,0.907761244,1,0,0,0
163.1125212,57.7772666,0.930213937,0.416524286,4.502278349,0.968208841,1,0,0,1
172.1778657,57.93066936,0.673157221,0.326977283,4.94251928,0.575792471,1,0,0,0
246.7725125,25.59391953,0.98414671,0.117835237,4.357654882,0.70136356,1,0,0,1
152.1559428,26.73294204,0.839743435,0.23666983,6.383290931,0.459562978,1,0,0,0
224.8451916,27.52746149,0.873774144,0.301288166,5.912872125,0.323442855,1,0,0,1
272.8851318,43.77839629,0.943976286,0.185214128,5.519446097,0.962338058,1,0,0,0
227.7548195,27.55144582,0.850733162,0.201279563,6.00923363,0.622302979,1,0,0,0
290.1630325,32.22870414,0.89401046,0.446580425,5.302205446,0.5462476,1,0,0,1
163.4209684,39.62944299,0.941313919,0.442461449,4.248094162,0.764568264,1,0,0,1
161.8614031,40.66260114,0.640756702,0.106368107,5.540457413,0.356067299,1,0,0,1
268.3370944,33.17916571,0.855680732,0.194273014,5.784150708,0.802249179,1,0,0,1
207.7659184,39.62593988,0.617803616,0.215654687,5.128212943,0.700347889,1,0,0,1
263.8302202,28.70287821,0.802455941,0.425850022,6.340407604,0.36148715,1,0,0,0
203.8090529,43.52436069,0.833758369,0.418744628,4.852416409,0.490312489,1,0,0,1
277.0177503,54.11795396,0.761407997,0.233319944,5.22982006,0.917772653,1,0,0,0
286.2520815,46.16009386,0.811104826,0.322976387,6.445827019,0.949281172,1,0,0,1
195.764953,30.91007513,0.784269117,0.222835097,4.087898126,0.877309736,1,0,0,1
193.5542828,27.87037594,0.719397239,0.368944743,4.821900319,0.258226813,1,0,0,1
186.5200566,41.02176144,0.90380806,0.182395274,5.773240318,0.237560015,1,0,0,0
223.3918892,35.01314727,0.88910747,0.478122816,6.292691949,0.052279103,1,0,0,0
277.8813967,31.93687352,0.949759213,0.241011697,5.806708936,0.18898566,1,0,0,1
192.2696026,34.36344606,0.80768279,0.193748036,4.308916219,0.943766382,1,0,0,1
296.4734492,38.16907653,0.969314408,0.31792987,4.674356165,0.49354366,1,0,0,1
218.0359214,26.33172124,0.891454809,0.311227232,4.50520234,0.003918375,1,0,0,1
299.9191022,53.0795794,0.914689206,0.30389043,4.750167707,0.588126066,1,0,0,1
250.0448555,32.0249495,0.952061893,0.177998695,4.7836934,0.10233218,1,0,0,1
211.5748071,57.6617521,0.854960993,0.42073036,5.165936486,0.981097625,1,0,0,1
261.0567445,29.13021093,0.902615667,0.138099574,4.068676406,0.625091553,1,0,0,1
